code,manufacturer,device_name,report_type,readiness_level,readiness_score,candidate_level,pixel_pitch_um,pixel_pitch_source,active_si_um,active_si_source,dti_type,dti_depth_um,dti_depth_source,dti_width_um,photocathode_depth_um,p_well_depth_um,pinning_depth_um,transfer_gate_type,transfer_gate_depth_um,fd_depth_um,optical_stack_um,doping_model_kind,sims_seed_profile,recommended_tcad_profile,recommended_profile_kind,model_json
DEF-1606-801,Canon,0931C001_Pri-Camera,DEF,proxy_structure_low,38.4,process_snippet_only,6.5,extracted,2.85,inferred_empirical,unknown,,unavailable,,2.508,0.456,0.1,unknown,0.0,0.15675,8.6,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1606_801_canon_0931c001_pri_camera/profile.json,techinsights_proxy_profile,models/def_1606_801_canon_0931c001_pri_camera.json
DEF-1605-801,Nikon,5119,DEF,proxy_structure_low,38.4,process_snippet_only,6.5,extracted,2.7,inferred_empirical,unknown,,unavailable,,2.376,0.432,0.1,unknown,0.0,0.1485,6.0,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1605_801_nikon_5119/profile.json,techinsights_proxy_profile,models/def_1605_801_nikon_5119.json
DEF-1406-801,E2V Technologies,EV76C570,DEF,proxy_structure_low,37.8,process_snippet_only,4.5,extracted,3.1,inferred_empirical,unknown,,unavailable,,2.728,0.496,0.1,unknown,0.0,0.1705,6.0,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1406_801_e2v_technologies_ev76c570/profile.json,techinsights_proxy_profile,models/def_1406_801_e2v_technologies_ev76c570.json
DEF-2012-802,Unknown,CeleX-V,DEF,proxy_structure_low,37.2,insufficient_for_tcad,9.8,extracted,3.0,inferred_empirical,unknown,,unavailable,,2.64,0.48,0.1,unknown,0.0,0.165,14.0,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_2012_802_unknown_celex_v/profile.json,techinsights_proxy_profile,models/def_2012_802_unknown_celex_v.json
DEF-1907-803,OmniVision,OV2311,DEF,proxy_structure_low,37.2,insufficient_for_tcad,3.0,extracted,3.0,inferred_empirical,unknown,,unavailable,,2.64,0.48,0.1,unknown,0.0,0.165,4.8,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1907_803_omnivision_ov2311/profile.json,techinsights_proxy_profile,models/def_1907_803_omnivision_ov2311.json
DEF-1809-803,OmniVision,OV2775_CIS,DEF,proxy_structure_low,37.2,insufficient_for_tcad,2.8,extracted,3.0,inferred_empirical,unknown,,unavailable,,2.64,0.48,0.1,unknown,0.0,0.165,3.5,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1809_803_omnivision_ov2775_cis/profile.json,techinsights_proxy_profile,models/def_1809_803_omnivision_ov2775_cis.json
DEF-1708-804,OmniVision,OS05A10,DEF,proxy_structure_low,37.2,insufficient_for_tcad,2.0,extracted,3.0,inferred_empirical,unknown,,unavailable,,2.64,0.48,0.1,unknown,0.0,0.165,2.5,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1708_804_omnivision_os05a10/profile.json,techinsights_proxy_profile,models/def_1708_804_omnivision_os05a10.json
DEF-1708-803,OmniVision,OV4688,DEF,proxy_structure_low,37.2,insufficient_for_tcad,2.0,extracted,3.0,inferred_empirical,unknown,,unavailable,,2.64,0.48,0.1,unknown,0.0,0.165,2.2,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1708_803_omnivision_ov4688/profile.json,techinsights_proxy_profile,models/def_1708_803_omnivision_ov4688.json
DEF-1511-803,Sony,IMX224,DEF,proxy_structure_low,37.2,insufficient_for_tcad,3.75,extracted,3.6,inferred_empirical,unknown,,unavailable,,3.168,0.576,0.1,unknown,0.0,0.198,5.3,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1511_803_sony_imx224/profile.json,techinsights_proxy_profile,models/def_1511_803_sony_imx224.json
DEF-1407-803,Galaxycore Inc,GC5004,DEF,proxy_structure_low,37.2,insufficient_for_tcad,1.4,extracted,2.7,inferred_empirical,unknown,,unavailable,,2.376,0.432,0.1,unknown,0.0,0.1485,2.0,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1407_803_galaxycore_inc_gc5004/profile.json,techinsights_proxy_profile,models/def_1407_803_galaxycore_inc_gc5004.json
DEF-1407-802,OmniVision,OV10635-N29Y-PB,DEF,proxy_structure_low,37.2,insufficient_for_tcad,4.2,extracted,3.0,inferred_empirical,unknown,,unavailable,,2.64,0.48,0.1,unknown,0.0,0.165,5.5,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1407_802_omnivision_ov10635_n29y_pb/profile.json,techinsights_proxy_profile,models/def_1407_802_omnivision_ov10635_n29y_pb.json
DEP-2603-801,Samsung,JN5,DEP,proxy_structure_low,35.4,process_snippet_only,0.8,inferred_empirical,3.7,inferred_empirical,unknown,,unavailable,,3.256,0.592,0.1,unknown,0.0,0.2035,1.5,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/tcad_structure_db/starter_profiles/dep_2603_801_samsung_jn5/profile.json,estimated_structure_starter_profile,models/dep_2603_801_samsung_jn5.json
DEF-2212-803,Panasonic,MN34450_CIS,DEF,proxy_structure_low,35.4,insufficient_for_tcad,4.3,extracted,4.1,inferred_empirical,unknown,,unavailable,,3.608,0.656,0.1,unknown,0.0,0.2255,4.3,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_2212_803_panasonic_mn34450_cis/profile.json,techinsights_proxy_profile,models/def_2212_803_panasonic_mn34450_cis.json
DEF-2107-801,Canon,LY1240_CIS,DEF,proxy_structure_low,35.4,insufficient_for_tcad,4.1,extracted,4.1,inferred_empirical,unknown,,unavailable,,3.608,0.656,0.1,unknown,0.0,0.2255,6.7,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_2107_801_canon_ly1240_cis/profile.json,techinsights_proxy_profile,models/def_2107_801_canon_ly1240_cis.json
DEF-2105-801,Prophesee,V2M_CIS,DEF,proxy_structure_low,35.4,insufficient_for_tcad,15.0,extracted,4.1,inferred_empirical,unknown,,unavailable,,3.608,0.656,0.1,unknown,0.0,0.2255,14.8,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_2105_801_prophesee_v2m_cis/profile.json,techinsights_proxy_profile,models/def_2105_801_prophesee_v2m_cis.json
DEF-1810-802,Canon,LC1510_CIS,DEF,proxy_structure_low,35.4,insufficient_for_tcad,5.4,extracted,2.85,inferred_empirical,unknown,,unavailable,,2.508,0.456,0.1,unknown,0.0,0.15675,7.8,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1810_802_canon_lc1510_cis/profile.json,techinsights_proxy_profile,models/def_1810_802_canon_lc1510_cis.json
DEF-1707-803,Fujitsu,F-04G_Biometric,DEF,proxy_structure_low,35.4,insufficient_for_tcad,1.12,extracted,3.55,inferred_empirical,unknown,,unavailable,,3.124,0.568,0.1,unknown,0.0,0.19525,1.8,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1707_803_fujitsu_f_04g_biometric/profile.json,techinsights_proxy_profile,models/def_1707_803_fujitsu_f_04g_biometric.json
DEF-1609-802,Nikon,IMX321AQJ,DEF,proxy_structure_low,35.4,insufficient_for_tcad,4.2,extracted,2.7,inferred_empirical,unknown,,unavailable,,2.376,0.432,0.1,unknown,0.0,0.1485,6.5,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1609_802_nikon_imx321aqj/profile.json,techinsights_proxy_profile,models/def_1609_802_nikon_imx321aqj.json
DEF-1506-804,E2V Technologies,LINCE5M,DEF,proxy_structure_low,35.4,insufficient_for_tcad,5.0,extracted,4.1,inferred_empirical,unknown,,unavailable,,3.608,0.656,0.1,unknown,0.0,0.2255,7.1,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1506_804_e2v_technologies_lince5m/profile.json,techinsights_proxy_profile,models/def_1506_804_e2v_technologies_lince5m.json
DEF-1405-802,Leica,X1000,DEF,proxy_structure_low,35.4,insufficient_for_tcad,6.0,extracted,4.1,inferred_empirical,unknown,,unavailable,,3.608,0.656,0.1,unknown,0.0,0.2255,5.6,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1405_802_leica_x1000/profile.json,techinsights_proxy_profile,models/def_1405_802_leica_x1000.json
DEF-1405-801,Melexis,MLX75411,DEF,proxy_structure_low,35.4,insufficient_for_tcad,5.5,extracted,4.1,inferred_empirical,unknown,,unavailable,,3.608,0.656,0.1,unknown,0.0,0.2255,10.0,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_1405_801_melexis_mlx75411/profile.json,techinsights_proxy_profile,models/def_1405_801_melexis_mlx75411.json
DEF-2007-801,Newsight Imaging,NSI1000A0,DEF,proxy_structure_low,34.0,insufficient_for_tcad,6.0,extracted,3.0,inferred_empirical,unknown,,unavailable,,2.64,0.48,0.1,unknown,0.0,0.165,1.7,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/generated_tcad_profiles/def_2007_801_newsight_imaging_nsi1000a0/profile.json,techinsights_proxy_profile,models/def_2007_801_newsight_imaging_nsi1000a0.json
DEP-2606-801,Sony,LYT-901,DEP,proxy_structure_low,32.4,insufficient_for_tcad,2.25,inferred_empirical,3.6,inferred_empirical,unknown,,unavailable,,3.168,0.576,0.1,unknown,0.0,0.198,2.25,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/tcad_structure_db/starter_profiles/dep_2606_801_sony_lyt_901/profile.json,estimated_structure_starter_profile,models/dep_2606_801_sony_lyt_901.json
DEP-2602-801,OmniVision,OX05C1S_CIS,DEP,proxy_structure_low,32.4,insufficient_for_tcad,2.0,inferred_empirical,3.0,inferred_empirical,unknown,,unavailable,,2.64,0.48,0.1,unknown,0.0,0.165,2.5,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/tcad_structure_db/starter_profiles/dep_2602_801_omnivision_ox05c1s_cis/profile.json,estimated_structure_starter_profile,models/dep_2602_801_omnivision_ox05c1s_cis.json
DEF-2606-802,OmniVision,BKQ-N49_Rear-Cam3_CIS,DEF,proxy_structure_low,32.4,insufficient_for_tcad,2.0,inferred_empirical,3.0,inferred_empirical,unknown,,unavailable,,2.64,0.48,0.1,unknown,0.0,0.165,2.5,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/tcad_structure_db/starter_profiles/def_2606_802_omnivision_bkq_n49_rear_cam3_cis/profile.json,estimated_structure_starter_profile,models/def_2606_802_omnivision_bkq_n49_rear_cam3_cis.json
DEF-2502-803,Melexis,MLX90632SLD-BCB-000-SP,DEF,proxy_structure_low,31.6,process_snippet_only,3.0,inferred_empirical,4.1,inferred_empirical,unknown,,unavailable,,3.608,0.656,0.1,unknown,0.0,0.2255,3.1,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/tcad_structure_db/starter_profiles/def_2502_803_melexis_mlx90632sld_bcb_000_sp/profile.json,estimated_structure_starter_profile,models/def_2502_803_melexis_mlx90632sld_bcb_000_sp.json
DEF-2211-801,Stratio,BeyonSense 1,DEF,proxy_structure_low,28.6,insufficient_for_tcad,3.0,inferred_empirical,4.1,inferred_empirical,unknown,,unavailable,,3.608,0.656,0.1,unknown,0.0,0.2255,3.1,estimated_archetype_only,,/Users/seongcheoljeong/FDTD/image_sensor_db/tcad_structure_db/starter_profiles/def_2211_801_stratio_beyonsense_1/profile.json,estimated_structure_starter_profile,models/def_2211_801_stratio_beyonsense_1.json
